line,station,color,date,population
Green,七張,#008859,2024-03-25,83606
Green,小碧潭,#008859,2024-03-25,89552
Green,大坪林,#008859,2024-03-25,41173
Green,景美,#008859,2024-03-25,61806
Green,萬隆,#008859,2024-03-25,24617
Green,公館,#008859,2024-03-25,1893
Green,台電大樓,#008859,2024-03-25,65291
Green,古亭,#008859,2024-03-25,89119
Green,中正紀念堂,#008859,2024-03-25,67299
Green,小南門,#008859,2024-03-25,11988
Green,西門,#008859,2024-03-25,8674
Green,北門,#008859,2024-03-25,49750
Green,中山,#008859,2024-03-25,87687
Green,新店,#008859,2024-03-26,60809
Green,新店區公所,#008859,2024-03-26,6789
Green,七張,#008859,2024-03-26,12705
Green,小碧潭,#008859,2024-03-26,78577
Green,大坪林,#008859,2024-03-26,30248
Green,景美,#008859,2024-03-26,77089
Green,萬隆,#008859,2024-03-26,11535
Green,公館,#008859,2024-03-26,76709
Green,台電大樓,#008859,2024-03-26,85003
Green,古亭,#008859,2024-03-26,6750
Green,中正紀念堂,#008859,2024-03-26,15944
Green,小南門,#008859,2024-03-26,38546
Green,西門,#008859,2024-03-26,87536
Green,北門,#008859,2024-03-26,66951
Green,中山,#008859,2024-03-26,59619
Green,新店,#008859,2024-03-27,6405
Green,新店區公所,#008859,2024-03-27,55742
Green,七張,#008859,2024-03-27,7912
Green,小碧潭,#008859,2024-03-27,52846
Green,大坪林,#008859,2024-03-27,78603
Green,景美,#008859,2024-03-27,61606
Green,萬隆,#008859,2024-03-27,35652
Green,公館,#008859,2024-03-27,33298
Green,台電大樓,#008859,2024-03-27,81453
Green,古亭,#008859,2024-03-27,62509
Green,中正紀念堂,#008859,2024-03-27,8615
Green,小南門,#008859,2024-03-27,49775
Green,西門,#008859,2024-03-27,47764
Green,北門,#008859,2024-03-27,10973
Green,中山,#008859,2024-03-27,79517
Green,新店,#008859,2024-03-28,4461
Green,新店區公所,#008859,2024-03-28,54254
Green,七張,#008859,2024-03-28,42633
Green,小碧潭,#008859,2024-03-28,77552
Green,大坪林,#008859,2024-03-28,20068
Green,景美,#008859,2024-03-28,58479
Green,萬隆,#008859,2024-03-28,23950
Green,公館,#008859,2024-03-28,87700
Green,台電大樓,#008859,2024-03-28,36330
Green,古亭,#008859,2024-03-28,17769
Green,中正紀念堂,#008859,2024-03-28,86624
Green,小南門,#008859,2024-03-28,23334
Green,西門,#008859,2024-03-28,19818
Green,北門,#008859,2024-03-28,19968
Green,中山,#008859,2024-03-28,44434
Green,新店,#008859,2024-03-29,45763
Green,新店區公所,#008859,2024-03-29,80293
Green,七張,#008859,2024-03-29,47941
Green,小碧潭,#008859,2024-03-29,33933
Green,大坪林,#008859,2024-03-29,75055
Green,景美,#008859,2024-03-29,71671
Green,萬隆,#008859,2024-03-29,82745
Green,公館,#008859,2024-03-29,78328
Green,台電大樓,#008859,2024-03-29,65477
Green,古亭,#008859,2024-03-29,7905
Green,中正紀念堂,#008859,2024-03-29,85899
Green,小南門,#008859,2024-03-29,21506
Green,西門,#008859,2024-03-29,25531
Green,北門,#008859,2024-03-29,55560
Green,中山,#008859,2024-03-29,64952
Green,新店,#008859,2024-03-30,24931
Green,新店區公所,#008859,2024-03-30,16950
Green,七張,#008859,2024-03-30,2520
Green,小碧潭,#008859,2024-03-30,72658
Green,大坪林,#008859,2024-03-30,37362
Green,景美,#008859,2024-03-30,36599
Green,萬隆,#008859,2024-03-30,17046
Green,公館,#008859,2024-03-30,42644
Green,台電大樓,#008859,2024-03-30,5431
Green,古亭,#008859,2024-03-30,36985
Green,中正紀念堂,#008859,2024-03-30,34420
Green,小南門,#008859,2024-03-30,70305
Green,西門,#008859,2024-03-30,70767
Green,北門,#008859,2024-03-30,31241
Green,中山,#008859,2024-03-30,2767
Green,新店,#008859,2024-03-31,2111
Green,新店區公所,#008859,2024-03-31,60724
Green,七張,#008859,2024-03-31,40886
Green,小碧潭,#008859,2024-03-31,17992
Green,大坪林,#008859,2024-03-31,61086
Green,景美,#008859,2024-03-31,71828
Green,萬隆,#008859,2024-03-31,44406
Green,公館,#008859,2024-03-31,21003
Green,台電大樓,#008859,2024-03-31,64193
Green,古亭,#008859,2024-03-31,47336
Green,中正紀念堂,#008859,2024-03-31,65157
Green,小南門,#008859,2024-03-31,32482
Green,西門,#008859,2024-03-31,80768
Green,北門,#008859,2024-03-31,56134
Green,中山,#008859,2024-03-31,53131
Green,新店,#008859,2024-04-01,38672
Green,新店區公所,#008859,2024-04-01,57562
Green,七張,#008859,2024-04-01,20467
Green,小碧潭,#008859,2024-04-01,37325
Green,大坪林,#008859,2024-04-01,45646
Green,景美,#008859,2024-04-01,5256
Green,萬隆,#008859,2024-04-01,27321
Green,公館,#008859,2024-04-01,89855
Green,台電大樓,#008859,2024-04-01,52939
Green,古亭,#008859,2024-04-01,50660
Green,中正紀念堂,#008859,2024-04-01,4619
Green,小南門,#008859,2024-04-01,3489
Green,西門,#008859,2024-04-01,56777
Green,北門,#008859,2024-04-01,34639
Green,中山,#008859,2024-04-01,72370
Green,新店,#008859,2024-04-02,84352
Green,新店區公所,#008859,2024-04-02,45368
Green,七張,#008859,2024-04-02,52430
Green,小碧潭,#008859,2024-04-02,38621
Green,大坪林,#008859,2024-04-02,25005
Green,景美,#008859,2024-04-02,80914
Green,萬隆,#008859,2024-04-02,38238
Green,公館,#008859,2024-04-02,68124
Green,台電大樓,#008859,2024-04-02,42251
Green,古亭,#008859,2024-04-02,86340
Green,中正紀念堂,#008859,2024-04-02,16294
Green,小南門,#008859,2024-04-02,88316
Green,西門,#008859,2024-04-02,39356
Green,北門,#008859,2024-04-02,72171
Green,中山,#008859,2024-04-02,43118
Green,新店,#008859,2024-04-03,21599
Green,新店區公所,#008859,2024-04-03,13682
Green,七張,#008859,2024-04-03,60574
Green,小碧潭,#008859,2024-04-03,11682
Green,大坪林,#008859,2024-04-03,57438
Green,景美,#008859,2024-04-03,60821
Green,萬隆,#008859,2024-04-03,75592
Green,公館,#008859,2024-04-03,77327
Green,台電大樓,#008859,2024-04-03,23425
Green,古亭,#008859,2024-04-03,60311
Green,中正紀念堂,#008859,2024-04-03,35786
Green,小南門,#008859,2024-04-03,83390
Green,西門,#008859,2024-04-03,23488
Green,北門,#008859,2024-04-03,14926
Green,中山,#008859,2024-04-03,28879
Green,新店,#008859,2024-04-04,34597
Green,新店區公所,#008859,2024-04-04,76249
Green,七張,#008859,2024-04-04,49554
Green,小碧潭,#008859,2024-04-04,73139
Green,大坪林,#008859,2024-04-04,31618
Green,景美,#008859,2024-04-04,8206
Green,萬隆,#008859,2024-04-04,5098
Green,公館,#008859,2024-04-04,51537
Green,台電大樓,#008859,2024-04-04,25442
Green,古亭,#008859,2024-04-04,8090
Green,中正紀念堂,#008859,2024-04-04,3785
Green,小南門,#008859,2024-04-04,88420
Green,西門,#008859,2024-04-04,31247
Green,北門,#008859,2024-04-04,2908
Green,中山,#008859,2024-04-04,21328
Green,新店,#008859,2024-04-05,77978
Green,新店區公所,#008859,2024-04-05,65202
Green,七張,#008859,2024-04-05,7549
Green,小碧潭,#008859,2024-04-05,36485
Green,大坪林,#008859,2024-04-05,8638
Green,景美,#008859,2024-04-05,7704
Green,萬隆,#008859,2024-04-05,78701
Green,公館,#008859,2024-04-05,18725
Green,台電大樓,#008859,2024-04-05,66294
Green,古亭,#008859,2024-04-05,64551
Green,中正紀念堂,#008859,2024-04-05,83306
Green,小南門,#008859,2024-04-05,6977
Green,西門,#008859,2024-04-05,62523
Green,北門,#008859,2024-04-05,33448
Green,中山,#008859,2024-04-05,7707
Green,新店,#008859,2024-04-06,49381
Green,新店區公所,#008859,2024-04-06,24730
Green,七張,#008859,2024-04-06,47774
Green,小碧潭,#008859,2024-04-06,25221
Green,大坪林,#008859,2024-04-06,57036
Green,景美,#008859,2024-04-06,39294
Green,萬隆,#008859,2024-04-06,6340
Green,公館,#008859,2024-04-06,52935
Green,台電大樓,#008859,2024-04-06,73442
Green,古亭,#008859,2024-04-06,70595
Green,中正紀念堂,#008859,2024-04-06,17310
Green,小南門,#008859,2024-04-06,60001
Green,西門,#008859,2024-04-06,45585
Green,北門,#008859,2024-04-06,43670
Green,中山,#008859,2024-04-06,38974
Green,新店,#008859,2024-04-07,35344
Green,新店區公所,#008859,2024-04-07,40000
Green,七張,#008859,2024-04-07,32594
Green,小碧潭,#008859,2024-04-07,42873
Green,大坪林,#008859,2024-04-07,23852
Green,景美,#008859,2024-04-07,71432
Green,萬隆,#008859,2024-04-07,79724
Green,公館,#008859,2024-04-07,16462
Green,台電大樓,#008859,2024-04-07,71659
Green,古亭,#008859,2024-04-07,44749
Green,中正紀念堂,#008859,2024-04-07,80784
Green,小南門,#008859,2024-04-07,35531
Green,西門,#008859,2024-04-07,6107
Green,北門,#008859,2024-04-07,7581
Green,中山,#008859,2024-04-07,74485
Green,新店,#008859,2024-04-08,40029
Green,新店區公所,#008859,2024-04-08,71568
Green,七張,#008859,2024-04-08,51777
Green,小碧潭,#008859,2024-04-08,73899
Green,大坪林,#008859,2024-04-08,83149
Green,景美,#008859,2024-04-08,73350
Green,萬隆,#008859,2024-04-08,32678
Green,公館,#008859,2024-04-08,50114
Green,台電大樓,#008859,2024-04-08,66557
Green,古亭,#008859,2024-04-08,39580
Green,中正紀念堂,#008859,2024-04-08,36127
Green,小南門,#008859,2024-04-08,22503
Green,西門,#008859,2024-04-08,20237
Green,北門,#008859,2024-04-08,46273
Green,中山,#008859,2024-04-08,68301
Green,新店,#008859,2024-04-09,11756
Green,新店區公所,#008859,2024-04-09,48718
Green,七張,#008859,2024-04-09,80535
Green,小碧潭,#008859,2024-04-09,76311
Green,大坪林,#008859,2024-04-09,74065
Green,景美,#008859,2024-04-09,67091
Green,萬隆,#008859,2024-04-09,57462
Green,公館,#008859,2024-04-09,74990
Green,台電大樓,#008859,2024-04-09,61308
Green,古亭,#008859,2024-04-09,21150
Green,中正紀念堂,#008859,2024-04-09,4379
Green,小南門,#008859,2024-04-09,29584
Green,西門,#008859,2024-04-09,57617
Green,北門,#008859,2024-04-09,25712
Green,中山,#008859,2024-04-09,3216
Green,新店,#008859,2024-04-10,24023
Green,新店區公所,#008859,2024-04-10,26810
Green,七張,#008859,2024-04-10,88470
Green,小碧潭,#008859,2024-04-10,72021
Green,大坪林,#008859,2024-04-10,36042
Green,景美,#008859,2024-04-10,45071
Green,萬隆,#008859,2024-04-10,79769
Green,公館,#008859,2024-04-10,36121
Green,台電大樓,#008859,2024-04-10,46070
Green,古亭,#008859,2024-04-10,53985
Green,中正紀念堂,#008859,2024-04-10,50750
Green,小南門,#008859,2024-04-10,46796
Green,西門,#008859,2024-04-10,9847
Green,北門,#008859,2024-04-10,40521
Green,中山,#008859,2024-04-10,13353
Green,新店,#008859,2024-04-11,68372
Green,新店區公所,#008859,2024-04-11,18787
Green,七張,#008859,2024-04-11,59715
Green,小碧潭,#008859,2024-04-11,23428
Green,大坪林,#008859,2024-04-11,60844
Green,景美,#008859,2024-04-11,36825
Green,萬隆,#008859,2024-04-11,51519
Green,公館,#008859,2024-04-11,28563
Green,台電大樓,#008859,2024-04-11,3819
Green,古亭,#008859,2024-04-11,24853
Green,中正紀念堂,#008859,2024-04-11,2001
Green,小南門,#008859,2024-04-11,7152
Green,西門,#008859,2024-04-11,62905
Green,北門,#008859,2024-04-11,31623
Green,中山,#008859,2024-04-11,83858
Green,新店,#008859,2024-04-12,32362
Green,新店區公所,#008859,2024-04-12,39580
Green,七張,#008859,2024-04-12,68956
Green,小碧潭,#008859,2024-04-12,53623
Green,大坪林,#008859,2024-04-12,85770
Green,景美,#008859,2024-04-12,52946
Green,萬隆,#008859,2024-04-12,81994
Green,公館,#008859,2024-04-12,48731
Green,台電大樓,#008859,2024-04-12,80792
Green,古亭,#008859,2024-04-12,3201
Green,中正紀念堂,#008859,2024-04-12,31205
Green,小南門,#008859,2024-04-12,76771
Green,西門,#008859,2024-04-12,55102
Green,北門,#008859,2024-04-12,5021
Green,中山,#008859,2024-04-12,56719
Green,新店,#008859,2024-04-13,30676
Green,新店區公所,#008859,2024-04-13,17588
Green,七張,#008859,2024-04-13,54352
Green,小碧潭,#008859,2024-04-13,25129
Green,大坪林,#008859,2024-04-13,34000
Green,景美,#008859,2024-04-13,4710
Green,萬隆,#008859,2024-04-13,86417
Green,公館,#008859,2024-04-13,76704
Green,台電大樓,#008859,2024-04-13,73966
Green,古亭,#008859,2024-04-13,59090
Green,中正紀念堂,#008859,2024-04-13,53479
Green,小南門,#008859,2024-04-13,88813
Green,西門,#008859,2024-04-13,88619
Green,北門,#008859,2024-04-13,52136
Green,中山,#008859,2024-04-13,81264
Green,新店,#008859,2024-04-14,4135
Green,新店區公所,#008859,2024-04-14,28713
Green,七張,#008859,2024-04-14,74841
Green,小碧潭,#008859,2024-04-14,84599
Green,大坪林,#008859,2024-04-14,24394
Green,景美,#008859,2024-04-14,29194
Green,萬隆,#008859,2024-04-14,6164
Green,公館,#008859,2024-04-14,22431
Green,台電大樓,#008859,2024-04-14,60310
Green,古亭,#008859,2024-04-14,51200
Green,中正紀念堂,#008859,2024-04-14,18305
Green,小南門,#008859,2024-04-14,5903
Green,西門,#008859,2024-04-14,36635
Green,北門,#008859,2024-04-14,31190
Green,中山,#008859,2024-04-14,36034
Green,新店,#008859,2024-04-15,29536
Green,新店區公所,#008859,2024-04-15,31002
Green,七張,#008859,2024-04-15,18129
Green,小碧潭,#008859,2024-04-15,4406
Green,大坪林,#008859,2024-04-15,57840
Green,景美,#008859,2024-04-15,34439
Green,萬隆,#008859,2024-04-15,74746
Green,公館,#008859,2024-04-15,4549
Green,台電大樓,#008859,2024-04-15,4307
Green,古亭,#008859,2024-04-15,38689
Green,中正紀念堂,#008859,2024-04-15,75987
Green,小南門,#008859,2024-04-15,52296
Green,西門,#008859,2024-04-15,88438
Green,北門,#008859,2024-04-15,54776
Green,中山,#008859,2024-04-15,24906
Green,新店,#008859,2024-04-16,16007
Green,新店區公所,#008859,2024-04-16,17959
Green,七張,#008859,2024-04-16,20791
Green,小碧潭,#008859,2024-04-16,71275
Green,大坪林,#008859,2024-04-16,49015
Green,景美,#008859,2024-04-16,81721
Green,萬隆,#008859,2024-04-16,59683
Green,公館,#008859,2024-04-16,27993
Green,台電大樓,#008859,2024-04-16,6105
Green,古亭,#008859,2024-04-16,62019
Green,中正紀念堂,#008859,2024-04-16,79352
Green,小南門,#008859,2024-04-16,18959
Green,西門,#008859,2024-04-16,53477
Green,北門,#008859,2024-04-16,6984
Green,中山,#008859,2024-04-16,54966
Green,新店,#008859,2024-04-17,75072
Green,新店區公所,#008859,2024-04-17,55880
Green,七張,#008859,2024-04-17,80797
Green,小碧潭,#008859,2024-04-17,35518
Green,大坪林,#008859,2024-04-17,77769
Green,景美,#008859,2024-04-17,38263
Green,萬隆,#008859,2024-04-17,40797
Green,公館,#008859,2024-04-17,41387
Green,台電大樓,#008859,2024-04-17,58139
Green,古亭,#008859,2024-04-17,26360
Green,中正紀念堂,#008859,2024-04-17,26602
Green,小南門,#008859,2024-04-17,50012
Green,西門,#008859,2024-04-17,5504
Green,北門,#008859,2024-04-17,4395
Green,中山,#008859,2024-04-17,71867
Green,新店,#008859,2024-04-18,15875
Green,新店區公所,#008859,2024-04-18,74493
Green,七張,#008859,2024-04-18,34896
Green,小碧潭,#008859,2024-04-18,36738
Green,大坪林,#008859,2024-04-18,76883
Green,景美,#008859,2024-04-18,74935
Green,萬隆,#008859,2024-04-18,63774
Green,公館,#008859,2024-04-18,84288
Green,台電大樓,#008859,2024-04-18,11175
Green,古亭,#008859,2024-04-18,63057
Green,中正紀念堂,#008859,2024-04-18,77485
Green,小南門,#008859,2024-04-18,45945
Green,西門,#008859,2024-04-18,70985
Green,北門,#008859,2024-04-18,33297
Green,中山,#008859,2024-04-18,18326
Green,新店,#008859,2024-04-19,81205
Green,新店區公所,#008859,2024-04-19,45413
Green,七張,#008859,2024-04-19,40963
Green,小碧潭,#008859,2024-04-19,18951
Green,大坪林,#008859,2024-04-19,3430
Green,景美,#008859,2024-04-19,14144
Green,萬隆,#008859,2024-04-19,25983
Green,公館,#008859,2024-04-19,15808
Green,台電大樓,#008859,2024-04-19,58692
Green,古亭,#008859,2024-04-19,61897
Green,中正紀念堂,#008859,2024-04-19,62032
Green,小南門,#008859,2024-04-19,52437
Green,西門,#008859,2024-04-19,4078
Green,北門,#008859,2024-04-19,17653
Green,中山,#008859,2024-04-19,57305
Green,新店,#008859,2024-04-20,89974
Green,新店區公所,#008859,2024-04-20,2127
Green,七張,#008859,2024-04-20,17205
Green,小碧潭,#008859,2024-04-20,23739
Green,大坪林,#008859,2024-04-20,86169
Green,景美,#008859,2024-04-20,60480
Green,萬隆,#008859,2024-04-20,46988
Green,公館,#008859,2024-04-20,36995
Green,台電大樓,#008859,2024-04-20,4508
Green,古亭,#008859,2024-04-20,1833
Green,中正紀念堂,#008859,2024-04-20,13591
Green,小南門,#008859,2024-04-20,69683
Green,西門,#008859,2024-04-20,29362
Green,北門,#008859,2024-04-20,48225
Green,中山,#008859,2024-04-20,49183
Green,新店,#008859,2024-04-21,81884
Green,新店區公所,#008859,2024-04-21,22926
Green,七張,#008859,2024-04-21,26719
Green,小碧潭,#008859,2024-04-21,83916
Green,大坪林,#008859,2024-04-21,78089
Green,景美,#008859,2024-04-21,69880
Green,萬隆,#008859,2024-04-21,64785
Green,公館,#008859,2024-04-21,81424
Green,台電大樓,#008859,2024-04-21,24106
Green,古亭,#008859,2024-04-21,17163
Green,中正紀念堂,#008859,2024-04-21,70589
Green,小南門,#008859,2024-04-21,89143
Green,西門,#008859,2024-04-21,69017
Green,北門,#008859,2024-04-21,53778
Green,中山,#008859,2024-04-21,86661
Green,新店,#008859,2024-04-22,2799
Green,新店區公所,#008859,2024-04-22,69432
Green,七張,#008859,2024-04-22,78940
Green,小碧潭,#008859,2024-04-22,26074
Green,大坪林,#008859,2024-04-22,68652
Green,景美,#008859,2024-04-22,73608
Green,萬隆,#008859,2024-04-22,62232
Green,公館,#008859,2024-04-22,82336
Green,台電大樓,#008859,2024-04-22,23175
Green,古亭,#008859,2024-04-22,68355
Green,中正紀念堂,#008859,2024-04-22,10131
Green,小南門,#008859,2024-04-22,43280
Green,西門,#008859,2024-04-22,72373
Green,北門,#008859,2024-04-22,13411
Green,中山,#008859,2024-04-22,55144
Green,新店,#008859,2024-04-23,86312
Green,新店區公所,#008859,2024-04-23,72571
Green,七張,#008859,2024-04-23,3918
Green,小碧潭,#008859,2024-04-23,61588
Green,大坪林,#008859,2024-04-23,56119
Green,景美,#008859,2024-04-23,38412
Green,萬隆,#008859,2024-04-23,62404
Green,公館,#008859,2024-04-23,83733
Green,台電大樓,#008859,2024-04-23,55017
Green,古亭,#008859,2024-04-23,30383
Green,中正紀念堂,#008859,2024-04-23,5405
Green,小南門,#008859,2024-04-23,76517
Green,西門,#008859,2024-04-23,43499
Green,北門,#008859,2024-04-23,68744
Green,中山,#008859,2024-04-23,65921
Green,新店,#008859,2024-04-24,46040
Green,新店區公所,#008859,2024-04-24,15783
Green,七張,#008859,2024-04-24,8998
Green,小碧潭,#008859,2024-04-24,80657
Green,大坪林,#008859,2024-04-24,70400
Green,景美,#008859,2024-04-24,87510
Green,萬隆,#008859,2024-04-24,11124
Green,公館,#008859,2024-04-24,85582
Green,台電大樓,#008859,2024-04-24,80587
Green,古亭,#008859,2024-04-24,30205
Green,中正紀念堂,#008859,2024-04-24,58039
Green,小南門,#008859,2024-04-24,35387
Green,西門,#008859,2024-04-24,73725
Green,北門,#008859,2024-04-24,50767
Green,中山,#008859,2024-04-24,4504
Green,新店,#008859,2024-04-25,54521
Green,新店區公所,#008859,2024-04-25,15290
Green,七張,#008859,2024-04-25,41731
Green,小碧潭,#008859,2024-04-25,88969
Green,大坪林,#008859,2024-04-25,45121
Green,景美,#008859,2024-04-25,57350
Green,萬隆,#008859,2024-04-25,46108
Green,公館,#008859,2024-04-25,24703
Green,台電大樓,#008859,2024-04-25,82682
Green,古亭,#008859,2024-04-25,41423
Green,中正紀念堂,#008859,2024-04-25,14848
Green,小南門,#008859,2024-04-25,69019
Green,西門,#008859,2024-04-25,17389
Green,北門,#008859,2024-04-25,83268
Green,中山,#008859,2024-04-25,24155
Green,新店,#008859,2024-04-26,49061
Green,新店區公所,#008859,2024-04-26,26406
Green,七張,#008859,2024-04-26,77161
Green,小碧潭,#008859,2024-04-26,75554
Green,大坪林,#008859,2024-04-26,11016
Green,景美,#008859,2024-04-26,25634
Green,萬隆,#008859,2024-04-26,64945
Green,公館,#008859,2024-04-26,16976
Green,台電大樓,#008859,2024-04-26,33994
Green,古亭,#008859,2024-04-26,5199
Green,中正紀念堂,#008859,2024-04-26,51978
Green,小南門,#008859,2024-04-26,57325
Green,西門,#008859,2024-04-26,58965
Green,北門,#008859,2024-04-26,17227
Green,中山,#008859,2024-04-26,39840
Green,新店,#008859,2024-04-27,28395
Green,新店區公所,#008859,2024-04-27,74155
Green,七張,#008859,2024-04-27,1953
Green,小碧潭,#008859,2024-04-27,38218
Green,大坪林,#008859,2024-04-27,50876
Green,景美,#008859,2024-04-27,56256
Green,萬隆,#008859,2024-04-27,2088
Green,公館,#008859,2024-04-27,89289
Green,台電大樓,#008859,2024-04-27,49128
Green,古亭,#008859,2024-04-27,61887
Green,中正紀念堂,#008859,2024-04-27,3106
Green,小南門,#008859,2024-04-27,71924
Green,西門,#008859,2024-04-27,78837
Green,北門,#008859,2024-04-27,86155
Green,中山,#008859,2024-04-27,35049
Green,新店,#008859,2024-04-28,81252
Green,新店區公所,#008859,2024-04-28,40062
Green,七張,#008859,2024-04-28,18636
Green,小碧潭,#008859,2024-04-28,61498
Green,大坪林,#008859,2024-04-28,26721
Green,景美,#008859,2024-04-28,41104
Green,萬隆,#008859,2024-04-28,78478
Green,公館,#008859,2024-04-28,63543
Green,台電大樓,#008859,2024-04-28,88933
Green,古亭,#008859,2024-04-28,5161
Green,中正紀念堂,#008859,2024-04-28,48834
Green,小南門,#008859,2024-04-28,84747
Green,西門,#008859,2024-04-28,37875
Green,北門,#008859,2024-04-28,32643
Green,中山,#008859,2024-04-28,87343
Green,新店,#008859,2024-04-29,31255
Green,新店區公所,#008859,2024-04-29,12116
Green,七張,#008859,2024-04-29,2548
Green,小碧潭,#008859,2024-04-29,43671
Green,大坪林,#008859,2024-04-29,6930
Green,景美,#008859,2024-04-29,24474
Green,萬隆,#008859,2024-04-29,24235
Green,公館,#008859,2024-04-29,62240
Green,台電大樓,#008859,2024-04-29,58016
Green,古亭,#008859,2024-04-29,38804
Green,中正紀念堂,#008859,2024-04-29,83972
Green,小南門,#008859,2024-04-29,8529
Green,西門,#008859,2024-04-29,77640
Green,北門,#008859,2024-04-29,35967
Green,中山,#008859,2024-04-29,46322
Green,新店,#008859,2024-04-30,76848
Green,新店區公所,#008859,2024-04-30,20335
Green,七張,#008859,2024-04-30,66247
Green,小碧潭,#008859,2024-04-30,74396
Green,大坪林,#008859,2024-04-30,18228
Green,景美,#008859,2024-04-30,3051
Green,萬隆,#008859,2024-04-30,80840
Green,公館,#008859,2024-04-30,8101
Green,台電大樓,#008859,2024-04-30,47197
Green,古亭,#008859,2024-04-30,41625
Green,中正紀念堂,#008859,2024-04-30,30410
Green,小南門,#008859,2024-04-30,20635
Green,西門,#008859,2024-04-30,13524
Green,北門,#008859,2024-04-30,33192
Green,中山,#008859,2024-04-30,43187
Green,新店,#008859,2024-05-01,17182
Green,新店區公所,#008859,2024-05-01,20683
Green,七張,#008859,2024-05-01,56087
Green,小碧潭,#008859,2024-05-01,44472
Green,大坪林,#008859,2024-05-01,87696
Green,景美,#008859,2024-05-01,3907
Green,萬隆,#008859,2024-05-01,6096
Green,公館,#008859,2024-05-01,70737
Green,台電大樓,#008859,2024-05-01,26845
Green,古亭,#008859,2024-05-01,79709
Green,中正紀念堂,#008859,2024-05-01,15528
Green,小南門,#008859,2024-05-01,4686
Green,西門,#008859,2024-05-01,52213
Green,北門,#008859,2024-05-01,13596
Green,中山,#008859,2024-05-01,22237
Green,新店,#008859,2024-05-02,33008
Green,新店區公所,#008859,2024-05-02,74673
Green,七張,#008859,2024-05-02,9423
Green,小碧潭,#008859,2024-05-02,48087
Green,大坪林,#008859,2024-05-02,29455
Green,景美,#008859,2024-05-02,2208
Green,萬隆,#008859,2024-05-02,21463
Green,公館,#008859,2024-05-02,13284
Green,台電大樓,#008859,2024-05-02,46001
Green,古亭,#008859,2024-05-02,48714
Green,中正紀念堂,#008859,2024-05-02,80733
Green,小南門,#008859,2024-05-02,30238
Green,西門,#008859,2024-05-02,26686
Green,北門,#008859,2024-05-02,16036
Green,中山,#008859,2024-05-02,10922
Green,新店,#008859,2024-05-03,44687
Green,新店區公所,#008859,2024-05-03,39488
Green,七張,#008859,2024-05-03,59572
Green,小碧潭,#008859,2024-05-03,6891
Green,大坪林,#008859,2024-05-03,9431
Green,景美,#008859,2024-05-03,55473
Green,萬隆,#008859,2024-05-03,17057
Green,公館,#008859,2024-05-03,64994
Green,台電大樓,#008859,2024-05-03,86039
Green,古亭,#008859,2024-05-03,1861
Green,中正紀念堂,#008859,2024-05-03,19979
Green,小南門,#008859,2024-05-03,80141
Green,西門,#008859,2024-05-03,87601
Green,北門,#008859,2024-05-03,18465
Green,中山,#008859,2024-05-03,67736
Green,新店,#008859,2024-05-04,37937
Green,新店區公所,#008859,2024-05-04,26301
Green,七張,#008859,2024-05-04,49327
Green,小碧潭,#008859,2024-05-04,75414
Green,大坪林,#008859,2024-05-04,10958
Green,景美,#008859,2024-05-04,68037
Green,萬隆,#008859,2024-05-04,19682
Green,公館,#008859,2024-05-04,38754
Green,台電大樓,#008859,2024-05-04,17617
Green,古亭,#008859,2024-05-04,33065
Green,中正紀念堂,#008859,2024-05-04,17528
Green,小南門,#008859,2024-05-04,8856
Green,西門,#008859,2024-05-04,4837
Green,北門,#008859,2024-05-04,86452
Green,中山,#008859,2024-05-04,2915
Green,新店,#008859,2024-05-05,8559
Green,新店區公所,#008859,2024-05-05,47605
Green,七張,#008859,2024-05-05,63301
Green,小碧潭,#008859,2024-05-05,85841
Green,大坪林,#008859,2024-05-05,7102
Green,景美,#008859,2024-05-05,25629
Green,萬隆,#008859,2024-05-05,5337
Green,公館,#008859,2024-05-05,42257
Green,台電大樓,#008859,2024-05-05,69350
Green,古亭,#008859,2024-05-05,80407
Green,中正紀念堂,#008859,2024-05-05,27676
Green,小南門,#008859,2024-05-05,10831
Green,西門,#008859,2024-05-05,55431
Green,北門,#008859,2024-05-05,6332
Green,中山,#008859,2024-05-05,62252
Green,新店,#008859,2024-05-06,47673
Green,新店區公所,#008859,2024-05-06,83048
Green,七張,#008859,2024-05-06,35647
Green,小碧潭,#008859,2024-05-06,23054
Green,大坪林,#008859,2024-05-06,72602
Green,景美,#008859,2024-05-06,50736
Green,萬隆,#008859,2024-05-06,49165
Green,公館,#008859,2024-05-06,29139
Green,台電大樓,#008859,2024-05-06,22693
Green,古亭,#008859,2024-05-06,34642
Green,中正紀念堂,#008859,2024-05-06,27081
Green,小南門,#008859,2024-05-06,57492
Green,西門,#008859,2024-05-06,53939
Green,北門,#008859,2024-05-06,21833
Green,中山,#008859,2024-05-06,5027
Green,新店,#008859,2024-05-07,51463
Green,新店區公所,#008859,2024-05-07,69738
Green,七張,#008859,2024-05-07,76739
Green,小碧潭,#008859,2024-05-07,3380
Green,大坪林,#008859,2024-05-07,76607
Green,景美,#008859,2024-05-07,65107
Green,萬隆,#008859,2024-05-07,73202
Green,公館,#008859,2024-05-07,31462
Green,台電大樓,#008859,2024-05-07,48477
Green,古亭,#008859,2024-05-07,41866
Green,中正紀念堂,#008859,2024-05-07,76709
Green,小南門,#008859,2024-05-07,38327
